LÍNGUA PORTUGUESA;-;1.     Interpretação e Compreensão de texto. ;Aja como um professor de LÍNGUA PORTUGUESA. Você está contribuindo para a elaboração de uma apostila preparatória para um concurso público de fiscal de rendas. O conteúdo deve ser elaborado considerando que os candidatos ao concurso possuem diversas formações e diferentes experiências, de forma que podem não saber nada sobre este tema específico. Ignore quaisquer conversas anteriores sobre o assunto. O conceito é: 1.     Interpretação e Compreensão de texto. Primeiramente, escreva uma introdução de 3 parágrafos sobre o tema. A introdução deve salientar a importância do tema, discorrer sobre a conexão deste com outros temas correlatos e apresentar os principais aspectos que deverão ser endereçados na explicação que seguirá. Intitule esta seção como:1.     Interpretação e Compreensão de texto.  Em seguida, elabore um roteiro de 5 partes para a seção da apostila que irá explicar este conceito. Lembre-se que a apostila deverá explicar o conceito para alguém que não tem nenhum conhecimento sobre o assunto. Apresente seu roteiro enumerado.;Agora, para o primeiro item do roteiro, forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o segundo item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o terceiro item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quarto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quinto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, elabore 10 questões de múltipla escolha, com 4 opções, para testar os conhecimentos do aluno sobre cada um dos itens do roteiro. Intitule esta seção como: Exercícios de fixação.;Agora, forneça o gabarito para cada uma destas questões, acompanhado da justificativa das respostas corretas. Intitule esta seção como: Gabarito e justificativas.;Acrescente uma seção que liste as leis e normas citadas explicitamente no conceito sendo explicado, nos títulos ou nos textos dos roteiros. Estes itens devem servir para complementar o estudo do aluno sobre o conceito em discussão. Se não houver nenhuma lei ou norma citada explicitamente, esta seção não é necessária. Intitule esta seção como: Leitura complementar. ;Por fim, finalize a discussão do conceito com sugestões de livros ou literatura de referência que trata do assunto. Intitule esta seção como: Literatura de referência.
LÍNGUA PORTUGUESA;-;2.     Organização estrutural dos textos. ;Aja como um professor de LÍNGUA PORTUGUESA. Você está contribuindo para a elaboração de uma apostila preparatória para um concurso público de fiscal de rendas. O conteúdo deve ser elaborado considerando que os candidatos ao concurso possuem diversas formações e diferentes experiências, de forma que podem não saber nada sobre este tema específico. Ignore quaisquer conversas anteriores sobre o assunto. O conceito é: 2.     Organização estrutural dos textos. Primeiramente, escreva uma introdução de 3 parágrafos sobre o tema. A introdução deve salientar a importância do tema, discorrer sobre a conexão deste com outros temas correlatos e apresentar os principais aspectos que deverão ser endereçados na explicação que seguirá. Intitule esta seção como:2.     Organização estrutural dos textos.  Em seguida, elabore um roteiro de 5 partes para a seção da apostila que irá explicar este conceito. Lembre-se que a apostila deverá explicar o conceito para alguém que não tem nenhum conhecimento sobre o assunto. Apresente seu roteiro enumerado.;Agora, para o primeiro item do roteiro, forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o segundo item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o terceiro item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quarto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quinto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, elabore 10 questões de múltipla escolha, com 4 opções, para testar os conhecimentos do aluno sobre cada um dos itens do roteiro. Intitule esta seção como: Exercícios de fixação.;Agora, forneça o gabarito para cada uma destas questões, acompanhado da justificativa das respostas corretas. Intitule esta seção como: Gabarito e justificativas.;Acrescente uma seção que liste as leis e normas citadas explicitamente no conceito sendo explicado, nos títulos ou nos textos dos roteiros. Estes itens devem servir para complementar o estudo do aluno sobre o conceito em discussão. Se não houver nenhuma lei ou norma citada explicitamente, esta seção não é necessária. Intitule esta seção como: Leitura complementar. ;Por fim, finalize a discussão do conceito com sugestões de livros ou literatura de referência que trata do assunto. Intitule esta seção como: Literatura de referência.
LÍNGUA PORTUGUESA;-;3.     Marcas de textualidade: coesão, coerência e intertextualidade. ;Aja como um professor de LÍNGUA PORTUGUESA. Você está contribuindo para a elaboração de uma apostila preparatória para um concurso público de fiscal de rendas. O conteúdo deve ser elaborado considerando que os candidatos ao concurso possuem diversas formações e diferentes experiências, de forma que podem não saber nada sobre este tema específico. Ignore quaisquer conversas anteriores sobre o assunto. O conceito é: 3.     Marcas de textualidade: coesão, coerência e intertextualidade. Primeiramente, escreva uma introdução de 3 parágrafos sobre o tema. A introdução deve salientar a importância do tema, discorrer sobre a conexão deste com outros temas correlatos e apresentar os principais aspectos que deverão ser endereçados na explicação que seguirá. Intitule esta seção como:3.     Marcas de textualidade: coesão, coerência e intertextualidade.  Em seguida, elabore um roteiro de 5 partes para a seção da apostila que irá explicar este conceito. Lembre-se que a apostila deverá explicar o conceito para alguém que não tem nenhum conhecimento sobre o assunto. Apresente seu roteiro enumerado.;Agora, para o primeiro item do roteiro, forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o segundo item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o terceiro item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quarto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quinto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, elabore 10 questões de múltipla escolha, com 4 opções, para testar os conhecimentos do aluno sobre cada um dos itens do roteiro. Intitule esta seção como: Exercícios de fixação.;Agora, forneça o gabarito para cada uma destas questões, acompanhado da justificativa das respostas corretas. Intitule esta seção como: Gabarito e justificativas.;Acrescente uma seção que liste as leis e normas citadas explicitamente no conceito sendo explicado, nos títulos ou nos textos dos roteiros. Estes itens devem servir para complementar o estudo do aluno sobre o conceito em discussão. Se não houver nenhuma lei ou norma citada explicitamente, esta seção não é necessária. Intitule esta seção como: Leitura complementar. ;Por fim, finalize a discussão do conceito com sugestões de livros ou literatura de referência que trata do assunto. Intitule esta seção como: Literatura de referência.
LÍNGUA PORTUGUESA;-;"4.     Modos de organização discursiva: descrição, narração, exposição, argumentação e injunção; características específicas de cada modo. ";"Aja como um professor de LÍNGUA PORTUGUESA. Você está contribuindo para a elaboração de uma apostila preparatória para um concurso público de fiscal de rendas. O conteúdo deve ser elaborado considerando que os candidatos ao concurso possuem diversas formações e diferentes experiências, de forma que podem não saber nada sobre este tema específico. Ignore quaisquer conversas anteriores sobre o assunto. O conceito é: 4.     Modos de organização discursiva: descrição, narração, exposição, argumentação e injunção; características específicas de cada modo. Primeiramente, escreva uma introdução de 3 parágrafos sobre o tema. A introdução deve salientar a importância do tema, discorrer sobre a conexão deste com outros temas correlatos e apresentar os principais aspectos que deverão ser endereçados na explicação que seguirá. Intitule esta seção como:4.     Modos de organização discursiva: descrição, narração, exposição, argumentação e injunção; características específicas de cada modo.  Em seguida, elabore um roteiro de 5 partes para a seção da apostila que irá explicar este conceito. Lembre-se que a apostila deverá explicar o conceito para alguém que não tem nenhum conhecimento sobre o assunto. Apresente seu roteiro enumerado.";Agora, para o primeiro item do roteiro, forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o segundo item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o terceiro item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quarto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quinto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, elabore 10 questões de múltipla escolha, com 4 opções, para testar os conhecimentos do aluno sobre cada um dos itens do roteiro. Intitule esta seção como: Exercícios de fixação.;Agora, forneça o gabarito para cada uma destas questões, acompanhado da justificativa das respostas corretas. Intitule esta seção como: Gabarito e justificativas.;Acrescente uma seção que liste as leis e normas citadas explicitamente no conceito sendo explicado, nos títulos ou nos textos dos roteiros. Estes itens devem servir para complementar o estudo do aluno sobre o conceito em discussão. Se não houver nenhuma lei ou norma citada explicitamente, esta seção não é necessária. Intitule esta seção como: Leitura complementar. ;Por fim, finalize a discussão do conceito com sugestões de livros ou literatura de referência que trata do assunto. Intitule esta seção como: Literatura de referência.
LÍNGUA PORTUGUESA;-;"5.     Tipos textuais: informativo, publicitário, propagandístico, normativo, didático e divinatório; características específicas de cada tipo. ";"Aja como um professor de LÍNGUA PORTUGUESA. Você está contribuindo para a elaboração de uma apostila preparatória para um concurso público de fiscal de rendas. O conteúdo deve ser elaborado considerando que os candidatos ao concurso possuem diversas formações e diferentes experiências, de forma que podem não saber nada sobre este tema específico. Ignore quaisquer conversas anteriores sobre o assunto. O conceito é: 5.     Tipos textuais: informativo, publicitário, propagandístico, normativo, didático e divinatório; características específicas de cada tipo. Primeiramente, escreva uma introdução de 3 parágrafos sobre o tema. A introdução deve salientar a importância do tema, discorrer sobre a conexão deste com outros temas correlatos e apresentar os principais aspectos que deverão ser endereçados na explicação que seguirá. Intitule esta seção como:5.     Tipos textuais: informativo, publicitário, propagandístico, normativo, didático e divinatório; características específicas de cada tipo.  Em seguida, elabore um roteiro de 5 partes para a seção da apostila que irá explicar este conceito. Lembre-se que a apostila deverá explicar o conceito para alguém que não tem nenhum conhecimento sobre o assunto. Apresente seu roteiro enumerado.";Agora, para o primeiro item do roteiro, forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o segundo item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o terceiro item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quarto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quinto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, elabore 10 questões de múltipla escolha, com 4 opções, para testar os conhecimentos do aluno sobre cada um dos itens do roteiro. Intitule esta seção como: Exercícios de fixação.;Agora, forneça o gabarito para cada uma destas questões, acompanhado da justificativa das respostas corretas. Intitule esta seção como: Gabarito e justificativas.;Acrescente uma seção que liste as leis e normas citadas explicitamente no conceito sendo explicado, nos títulos ou nos textos dos roteiros. Estes itens devem servir para complementar o estudo do aluno sobre o conceito em discussão. Se não houver nenhuma lei ou norma citada explicitamente, esta seção não é necessária. Intitule esta seção como: Leitura complementar. ;Por fim, finalize a discussão do conceito com sugestões de livros ou literatura de referência que trata do assunto. Intitule esta seção como: Literatura de referência.
LÍNGUA PORTUGUESA;-;6.     Textos literários e não literários. ;Aja como um professor de LÍNGUA PORTUGUESA. Você está contribuindo para a elaboração de uma apostila preparatória para um concurso público de fiscal de rendas. O conteúdo deve ser elaborado considerando que os candidatos ao concurso possuem diversas formações e diferentes experiências, de forma que podem não saber nada sobre este tema específico. Ignore quaisquer conversas anteriores sobre o assunto. O conceito é: 6.     Textos literários e não literários. Primeiramente, escreva uma introdução de 3 parágrafos sobre o tema. A introdução deve salientar a importância do tema, discorrer sobre a conexão deste com outros temas correlatos e apresentar os principais aspectos que deverão ser endereçados na explicação que seguirá. Intitule esta seção como:6.     Textos literários e não literários.  Em seguida, elabore um roteiro de 5 partes para a seção da apostila que irá explicar este conceito. Lembre-se que a apostila deverá explicar o conceito para alguém que não tem nenhum conhecimento sobre o assunto. Apresente seu roteiro enumerado.;Agora, para o primeiro item do roteiro, forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o segundo item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o terceiro item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quarto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quinto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, elabore 10 questões de múltipla escolha, com 4 opções, para testar os conhecimentos do aluno sobre cada um dos itens do roteiro. Intitule esta seção como: Exercícios de fixação.;Agora, forneça o gabarito para cada uma destas questões, acompanhado da justificativa das respostas corretas. Intitule esta seção como: Gabarito e justificativas.;Acrescente uma seção que liste as leis e normas citadas explicitamente no conceito sendo explicado, nos títulos ou nos textos dos roteiros. Estes itens devem servir para complementar o estudo do aluno sobre o conceito em discussão. Se não houver nenhuma lei ou norma citada explicitamente, esta seção não é necessária. Intitule esta seção como: Leitura complementar. ;Por fim, finalize a discussão do conceito com sugestões de livros ou literatura de referência que trata do assunto. Intitule esta seção como: Literatura de referência.
LÍNGUA PORTUGUESA;-;7.     Tipologia da frase portuguesa. ;Aja como um professor de LÍNGUA PORTUGUESA. Você está contribuindo para a elaboração de uma apostila preparatória para um concurso público de fiscal de rendas. O conteúdo deve ser elaborado considerando que os candidatos ao concurso possuem diversas formações e diferentes experiências, de forma que podem não saber nada sobre este tema específico. Ignore quaisquer conversas anteriores sobre o assunto. O conceito é: 7.     Tipologia da frase portuguesa. Primeiramente, escreva uma introdução de 3 parágrafos sobre o tema. A introdução deve salientar a importância do tema, discorrer sobre a conexão deste com outros temas correlatos e apresentar os principais aspectos que deverão ser endereçados na explicação que seguirá. Intitule esta seção como:7.     Tipologia da frase portuguesa.  Em seguida, elabore um roteiro de 5 partes para a seção da apostila que irá explicar este conceito. Lembre-se que a apostila deverá explicar o conceito para alguém que não tem nenhum conhecimento sobre o assunto. Apresente seu roteiro enumerado.;Agora, para o primeiro item do roteiro, forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o segundo item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o terceiro item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quarto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quinto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, elabore 10 questões de múltipla escolha, com 4 opções, para testar os conhecimentos do aluno sobre cada um dos itens do roteiro. Intitule esta seção como: Exercícios de fixação.;Agora, forneça o gabarito para cada uma destas questões, acompanhado da justificativa das respostas corretas. Intitule esta seção como: Gabarito e justificativas.;Acrescente uma seção que liste as leis e normas citadas explicitamente no conceito sendo explicado, nos títulos ou nos textos dos roteiros. Estes itens devem servir para complementar o estudo do aluno sobre o conceito em discussão. Se não houver nenhuma lei ou norma citada explicitamente, esta seção não é necessária. Intitule esta seção como: Leitura complementar. ;Por fim, finalize a discussão do conceito com sugestões de livros ou literatura de referência que trata do assunto. Intitule esta seção como: Literatura de referência.
LÍNGUA PORTUGUESA;-;8.     Estrutura da frase portuguesa: operações de deslocamento, substituição, modificação e correção. ;Aja como um professor de LÍNGUA PORTUGUESA. Você está contribuindo para a elaboração de uma apostila preparatória para um concurso público de fiscal de rendas. O conteúdo deve ser elaborado considerando que os candidatos ao concurso possuem diversas formações e diferentes experiências, de forma que podem não saber nada sobre este tema específico. Ignore quaisquer conversas anteriores sobre o assunto. O conceito é: 8.     Estrutura da frase portuguesa: operações de deslocamento, substituição, modificação e correção. Primeiramente, escreva uma introdução de 3 parágrafos sobre o tema. A introdução deve salientar a importância do tema, discorrer sobre a conexão deste com outros temas correlatos e apresentar os principais aspectos que deverão ser endereçados na explicação que seguirá. Intitule esta seção como:8.     Estrutura da frase portuguesa: operações de deslocamento, substituição, modificação e correção.  Em seguida, elabore um roteiro de 5 partes para a seção da apostila que irá explicar este conceito. Lembre-se que a apostila deverá explicar o conceito para alguém que não tem nenhum conhecimento sobre o assunto. Apresente seu roteiro enumerado.;Agora, para o primeiro item do roteiro, forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o segundo item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o terceiro item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quarto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quinto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, elabore 10 questões de múltipla escolha, com 4 opções, para testar os conhecimentos do aluno sobre cada um dos itens do roteiro. Intitule esta seção como: Exercícios de fixação.;Agora, forneça o gabarito para cada uma destas questões, acompanhado da justificativa das respostas corretas. Intitule esta seção como: Gabarito e justificativas.;Acrescente uma seção que liste as leis e normas citadas explicitamente no conceito sendo explicado, nos títulos ou nos textos dos roteiros. Estes itens devem servir para complementar o estudo do aluno sobre o conceito em discussão. Se não houver nenhuma lei ou norma citada explicitamente, esta seção não é necessária. Intitule esta seção como: Leitura complementar. ;Por fim, finalize a discussão do conceito com sugestões de livros ou literatura de referência que trata do assunto. Intitule esta seção como: Literatura de referência.
LÍNGUA PORTUGUESA;-;9.     Problemas estruturais das frases. ;Aja como um professor de LÍNGUA PORTUGUESA. Você está contribuindo para a elaboração de uma apostila preparatória para um concurso público de fiscal de rendas. O conteúdo deve ser elaborado considerando que os candidatos ao concurso possuem diversas formações e diferentes experiências, de forma que podem não saber nada sobre este tema específico. Ignore quaisquer conversas anteriores sobre o assunto. O conceito é: 9.     Problemas estruturais das frases. Primeiramente, escreva uma introdução de 3 parágrafos sobre o tema. A introdução deve salientar a importância do tema, discorrer sobre a conexão deste com outros temas correlatos e apresentar os principais aspectos que deverão ser endereçados na explicação que seguirá. Intitule esta seção como:9.     Problemas estruturais das frases.  Em seguida, elabore um roteiro de 5 partes para a seção da apostila que irá explicar este conceito. Lembre-se que a apostila deverá explicar o conceito para alguém que não tem nenhum conhecimento sobre o assunto. Apresente seu roteiro enumerado.;Agora, para o primeiro item do roteiro, forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o segundo item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o terceiro item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quarto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quinto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, elabore 10 questões de múltipla escolha, com 4 opções, para testar os conhecimentos do aluno sobre cada um dos itens do roteiro. Intitule esta seção como: Exercícios de fixação.;Agora, forneça o gabarito para cada uma destas questões, acompanhado da justificativa das respostas corretas. Intitule esta seção como: Gabarito e justificativas.;Acrescente uma seção que liste as leis e normas citadas explicitamente no conceito sendo explicado, nos títulos ou nos textos dos roteiros. Estes itens devem servir para complementar o estudo do aluno sobre o conceito em discussão. Se não houver nenhuma lei ou norma citada explicitamente, esta seção não é necessária. Intitule esta seção como: Leitura complementar. ;Por fim, finalize a discussão do conceito com sugestões de livros ou literatura de referência que trata do assunto. Intitule esta seção como: Literatura de referência.
LÍNGUA PORTUGUESA;-;10. Norma culta. ;Aja como um professor de LÍNGUA PORTUGUESA. Você está contribuindo para a elaboração de uma apostila preparatória para um concurso público de fiscal de rendas. O conteúdo deve ser elaborado considerando que os candidatos ao concurso possuem diversas formações e diferentes experiências, de forma que podem não saber nada sobre este tema específico. Ignore quaisquer conversas anteriores sobre o assunto. O conceito é: 10. Norma culta. Primeiramente, escreva uma introdução de 3 parágrafos sobre o tema. A introdução deve salientar a importância do tema, discorrer sobre a conexão deste com outros temas correlatos e apresentar os principais aspectos que deverão ser endereçados na explicação que seguirá. Intitule esta seção como:10. Norma culta.  Em seguida, elabore um roteiro de 5 partes para a seção da apostila que irá explicar este conceito. Lembre-se que a apostila deverá explicar o conceito para alguém que não tem nenhum conhecimento sobre o assunto. Apresente seu roteiro enumerado.;Agora, para o primeiro item do roteiro, forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o segundo item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o terceiro item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quarto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, faça o mesmo para o quinto item do roteiro. Forneça uma explicação detalhada e abrangente. Certifique-se de incluir informações relevantes, exemplos de aplicação e, quando aplicável, utilize tabelas ou outros recursos visuais para ilustrar os conceitos discutidos.;Agora, elabore 10 questões de múltipla escolha, com 4 opções, para testar os conhecimentos do aluno sobre cada um dos itens do roteiro. Intitule esta seção como: Exercícios de fixação.;Agora, forneça o gabarito para cada uma destas questões, acompanhado da justificativa das respostas corretas. Intitule esta seção como: Gabarito e justificativas.;Acrescente uma seção que liste as leis e normas citadas explicitamente no conceito sendo explicado, nos títulos ou nos textos dos roteiros. Estes itens devem servir para complementar o estudo do aluno sobre o conceito em discussão. Se não houver nenhuma lei ou norma citada explicitamente, esta seção não é necessária. Intitule esta seção como: Leitura complementar. ;Por fim, finalize a discussão do conceito com sugestões de livros ou literatura de referência que trata do assunto. Intitule esta seção como: Literatura de referência.
